粘性,钝度,二维,外-激波后第0激波后马赫数,外-激波后第0激波后方向角,外-激波后第0激波后压缩角,外-激波后第0激波后流道高H,外-激波后第0激波后收缩比,外-激波后第0激波后sigma,外-激波后第1激波后马赫数,外-激波后第1激波后方向角,外-激波后第1激波后压缩角,外-激波后第1激波后流道高H,外-激波后第1激波后收缩比,外-激波后第1激波后sigma,外-激波后第2激波后马赫数,外-激波后第2激波后方向角,外-激波后第2激波后压缩角,外-激波后第2激波后流道高H,外-激波后第2激波后收缩比,外-激波后第2激波后sigma,外-激波后第3激波后马赫数,外-激波后第3激波后方向角,外-激波后第3激波后压缩角,外-激波后第3激波后流道高H,外-激波后第3激波后收缩比,外-激波后第3激波后sigma,内-激波后第0激波后马赫数,内-激波后第0激波后方向角,内-激波后第0激波后压缩角,内-激波后第0激波后流道高H,内-激波后第0激波后收缩比,内-激波后第0激波后sigma,内-激波后第1激波后马赫数,内-激波后第1激波后方向角,内-激波后第1激波后压缩角,内-激波后第1激波后流道高H,内-激波后第1激波后收缩比,内-激波后第1激波后sigma,内-激波后第2激波后马赫数,内-激波后第2激波后方向角,内-激波后第2激波后压缩角,内-激波后第2激波后流道高H,内-激波后第2激波后收缩比,内-激波后第2激波后sigma,压缩位置外压缩段风轴Cr,压缩位置外压缩段体轴Cr,压缩位置外压缩段长度,压缩位置外压缩段高度,压缩位置外压缩段阻力,压缩位置外压缩段比阻,压缩位置内压缩段风轴Cr,压缩位置内压缩段体轴Cr,压缩位置内压缩段长度,压缩位置内压缩段高度,压缩位置内压缩段阻力,压缩位置内压缩段比阻,压缩位置总_压_缩风轴Cr,压缩位置总_压_缩体轴Cr,压缩位置总_压_缩长度,压缩位置总_压_缩高度,压缩位置总_压_缩阻力,压缩位置总_压_缩比阻,每米宽度流量
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.159,8.878,4.178,124.479,1.972,0.973,3.648,15.6,6.722,80.899,3.035,0.945,3.648,15.6,15.6,110.454,1,0.945,3.044,6,9.6,66.172,1.669,0.895,2.74,0,6,50,2.209,0.887,3.035,3.035,926.69,245.5,2752,166.8,1.618,1.618,276.52,12.53,-432,-26.2,4.91,4.91,1203.21,258.02,3185,193,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.159,8.878,4.178,124.479,1.972,0.973,3.648,15.6,6.722,80.899,3.035,0.945,3.648,15.6,15.6,108.916,1,0.945,2.919,4,11.6,60.046,1.814,0.863,2.724,0,4,50,2.178,0.861,3.035,3.035,926.69,245.5,2689,163,1.618,1.618,252.72,7.48,-300,-18.2,4.91,4.91,1179.41,252.98,2990,181.2,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.159,8.878,4.178,124.479,1.972,0.973,3.648,15.6,6.722,80.899,3.035,0.945,3.648,15.6,15.6,106.752,1,0.945,2.793,2,13.6,54.661,1.953,0.824,2.699,0,2,50,2.135,0.824,3.035,3.035,926.69,245.5,2632,159.5,1.618,1.618,229.81,3.33,-155,-9.4,4.91,4.91,1156.5,248.83,2787,168.9,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.159,8.878,4.178,124.479,1.972,0.973,3.648,15.6,6.722,80.899,3.035,0.945,3.648,15.6,15.6,104.156,1,0.945,2.666,0,15.6,50,2.083,0.779,2.666,0,0,50,2.083,0.779,3.035,3.035,926.69,245.5,2579,156.3,1.618,1.618,208.23,0,0,0,4.91,4.91,1134.92,245.5,2579,156.3,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.074,9.878,5.178,116.46,2.108,0.966,3.651,15.6,5.722,80.805,3.038,0.949,3.651,15.6,15.6,110.661,1,0.949,3.332,10.6,5,82.948,1.334,0.94,2.739,0,10.6,50,2.213,0.888,3.038,3.038,926.69,245.5,2917,176.8,1.616,1.616,331.36,27.62,-656,-39.8,4.91,4.91,1258.05,273.12,3573,216.6,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.074,9.878,5.178,116.46,2.108,0.966,3.651,15.6,5.722,80.805,3.038,0.949,3.651,15.6,15.6,111.26,1,0.949,3.188,8.288,7.312,74.089,1.502,0.924,2.748,0,8.288,50,2.225,0.901,3.038,3.038,926.69,245.5,2828,171.4,1.616,1.616,304.38,19.47,-560,-34,4.91,4.91,1231.06,264.96,3389,205.4,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.074,9.878,5.178,116.46,2.108,0.966,3.651,15.6,5.722,80.805,3.038,0.949,3.651,15.6,15.6,110.517,1,0.949,3.046,6,9.6,66.185,1.67,0.898,2.742,0,6,50,2.21,0.89,3.038,3.038,926.69,245.5,2749,166.6,1.616,1.616,276.82,12.54,-433,-26.2,4.91,4.91,1203.5,258.04,3182,192.9,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.074,9.878,5.178,116.46,2.108,0.966,3.651,15.6,5.722,80.805,3.038,0.949,3.651,15.6,15.6,108.975,1,0.949,2.921,4,11.6,60.054,1.815,0.866,2.726,0,4,50,2.18,0.864,3.038,3.038,926.69,245.5,2686,162.8,1.616,1.616,252.98,7.49,-301,-18.2,4.91,4.91,1179.66,252.99,2987,181,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.074,9.878,5.178,116.46,2.108,0.966,3.651,15.6,5.722,80.805,3.038,0.949,3.651,15.6,15.6,106.807,1,0.949,2.795,2,13.6,54.665,1.954,0.827,2.7,0,2,50,2.136,0.827,3.038,3.038,926.69,245.5,2629,159.3,1.616,1.616,230.03,3.33,-155,-9.4,4.91,4.91,1156.72,248.83,2784,168.7,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,4.074,9.878,5.178,116.46,2.108,0.966,3.651,15.6,5.722,80.805,3.038,0.949,3.651,15.6,15.6,104.206,1,0.949,2.667,0,15.6,50,2.084,0.782,2.667,0,0,50,2.084,0.782,3.038,3.038,926.69,245.5,2576,156.1,1.616,1.616,208.42,0,0,0,4.91,4.91,1135.11,245.5,2576,156.1,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.649,15.6,4.722,80.951,3.033,0.946,3.649,15.6,15.6,110.621,1,0.946,3.33,10.6,5,82.929,1.334,0.937,2.738,0,10.6,50,2.212,0.885,3.033,3.033,926.69,245.5,2919,176.9,1.619,1.619,331.12,27.6,-655,-39.7,4.91,4.91,1257.8,273.09,3574,216.6,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.649,15.6,4.722,80.951,3.033,0.946,3.649,15.6,15.6,111.219,1,0.946,3.187,8.288,7.312,74.076,1.501,0.921,2.746,0,8.288,50,2.224,0.898,3.033,3.033,926.69,245.5,2831,171.6,1.619,1.619,304.16,19.45,-559,-33.9,4.91,4.91,1230.84,264.95,3390,205.4,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.649,15.6,4.722,80.951,3.033,0.946,3.649,15.6,15.6,110.477,1,0.946,3.045,6,9.6,66.177,1.669,0.895,2.741,0,6,50,2.21,0.887,3.033,3.033,926.69,245.5,2751,166.7,1.619,1.619,276.63,12.53,-432,-26.2,4.91,4.91,1203.31,258.03,3183,192.9,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.649,15.6,4.722,80.951,3.033,0.946,3.649,15.6,15.6,108.937,1,0.946,2.92,4,11.6,60.049,1.814,0.863,2.725,0,4,50,2.179,0.861,3.033,3.033,926.69,245.5,2688,162.9,1.619,1.619,252.81,7.48,-300,-18.2,4.91,4.91,1179.5,252.98,2989,181.1,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.649,15.6,4.722,80.951,3.033,0.946,3.649,15.6,15.6,106.772,1,0.946,2.794,2,13.6,54.663,1.953,0.824,2.699,0,2,50,2.135,0.824,3.033,3.033,926.69,245.5,2631,159.4,1.619,1.619,229.89,3.33,-155,-9.4,4.91,4.91,1156.58,248.83,2785,168.8,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.99,10.878,6.178,109.263,2.247,0.955,3.649,15.6,4.722,80.951,3.033,0.946,3.649,15.6,15.6,104.174,1,0.946,2.666,0,15.6,50,2.083,0.779,2.666,0,0,50,2.083,0.779,3.033,3.033,926.69,245.5,2578,156.2,1.619,1.619,208.3,0,0,0,4.91,4.91,1134.99,245.5,2578,156.2,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.906,11.878,7.178,102.813,2.388,0.941,3.643,15.6,3.722,81.315,3.019,0.936,3.643,15.6,15.6,110.48,1,0.936,3.325,10.6,5,82.863,1.333,0.928,2.734,0,10.6,50,2.21,0.877,3.019,3.019,926.69,245.5,2927,177.4,1.626,1.626,330.26,27.51,-651,-39.4,4.91,4.91,1256.95,273,3578,216.8,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.906,11.878,7.178,102.813,2.388,0.941,3.643,15.6,3.722,81.315,3.019,0.936,3.643,15.6,15.6,111.077,1,0.936,3.182,8.288,7.312,74.029,1.5,0.912,2.743,0,8.288,50,2.222,0.889,3.019,3.019,926.69,245.5,2838,172,1.626,1.626,303.4,19.39,-556,-33.7,4.91,4.91,1230.09,264.88,3394,205.7,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.906,11.878,7.178,102.813,2.388,0.941,3.643,15.6,3.722,81.315,3.019,0.936,3.643,15.6,15.6,110.338,1,0.936,3.04,6,9.6,66.147,1.668,0.887,2.737,0,6,50,2.207,0.878,3.019,3.019,926.69,245.5,2759,167.2,1.626,1.626,275.97,12.49,-429,-26,4.91,4.91,1202.66,257.99,3188,193.2,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.906,11.878,7.178,102.813,2.388,0.941,3.643,15.6,3.722,81.315,3.019,0.936,3.643,15.6,15.6,108.806,1,0.936,2.916,4,11.6,60.031,1.812,0.855,2.721,0,4,50,2.176,0.853,3.019,3.019,926.69,245.5,2696,163.4,1.626,1.626,252.25,7.46,-299,-18.1,4.91,4.91,1178.93,252.96,2994,181.5,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.906,11.878,7.178,102.813,2.388,0.941,3.643,15.6,3.722,81.315,3.019,0.936,3.643,15.6,15.6,106.65,1,0.936,2.79,2,13.6,54.655,1.951,0.817,2.696,0,2,50,2.133,0.816,3.019,3.019,926.69,245.5,2638,159.9,1.626,1.626,229.41,3.32,-154,-9.3,4.91,4.91,1156.09,248.82,2792,169.2,16.5
0,0,1,5,0,0,245.496,1,1,4.523,4.7,4.7,168.739,1.455,0.983,3.906,11.878,7.178,102.813,2.388,0.941,3.643,15.6,3.722,81.315,3.019,0.936,3.643,15.6,15.6,104.063,1,0.936,2.662,0,15.6,50,2.081,0.772,2.662,0,0,50,2.081,0.772,3.019,3.019,926.69,245.5,2585,156.7,1.626,1.626,207.89,0,0,0,4.91,4.91,1134.57,245.5,2585,156.7,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.644,15.6,6.722,81.2,3.023,0.939,3.644,15.6,15.6,110.508,1,0.939,3.326,10.6,5,82.876,1.333,0.93,2.734,0,10.6,50,2.21,0.879,3.023,3.023,877.41,245.5,2925,177.3,1.624,1.624,330.43,27.52,-652,-39.5,4.91,4.91,1207.84,273.02,3577,216.8,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.644,15.6,6.722,81.2,3.023,0.939,3.644,15.6,15.6,111.105,1,0.939,3.183,8.288,7.312,74.038,1.501,0.915,2.743,0,8.288,50,2.222,0.891,3.023,3.023,877.41,245.5,2837,171.9,1.624,1.624,303.55,19.4,-557,-33.7,4.91,4.91,1180.96,264.89,3393,205.6,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.644,15.6,6.722,81.2,3.023,0.939,3.644,15.6,15.6,110.366,1,0.939,3.041,6,9.6,66.153,1.668,0.889,2.737,0,6,50,2.207,0.88,3.023,3.023,877.41,245.5,2757,167.1,1.624,1.624,276.1,12.5,-430,-26.1,4.91,4.91,1153.51,258,3187,193.2,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.644,15.6,6.722,81.2,3.023,0.939,3.644,15.6,15.6,108.832,1,0.939,2.916,4,11.6,60.034,1.813,0.857,2.721,0,4,50,2.177,0.855,3.023,3.023,877.41,245.5,2694,163.3,1.624,1.624,252.36,7.47,-299,-18.1,4.91,4.91,1129.77,252.96,2993,181.4,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.644,15.6,6.722,81.2,3.023,0.939,3.644,15.6,15.6,106.674,1,0.939,2.79,2,13.6,54.656,1.952,0.819,2.696,0,2,50,2.133,0.818,3.023,3.023,877.41,245.5,2636,159.8,1.624,1.624,229.5,3.32,-154,-9.3,4.91,4.91,1106.91,248.82,2790,169.1,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.154,8.878,3.178,124.885,1.966,0.966,3.644,15.6,6.722,81.2,3.023,0.939,3.644,15.6,15.6,104.085,1,0.939,2.663,0,15.6,50,2.082,0.774,2.663,0,0,50,2.082,0.774,3.023,3.023,877.41,245.5,2584,156.6,1.624,1.624,207.97,0,0,0,4.91,4.91,1085.38,245.5,2584,156.6,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.072,9.878,4.178,116.704,2.104,0.962,3.649,15.6,5.722,80.991,3.031,0.945,3.649,15.6,15.6,110.615,1,0.945,3.33,10.6,5,82.927,1.334,0.937,2.737,0,10.6,50,2.212,0.885,3.031,3.031,877.41,245.5,2920,177,1.62,1.62,331.09,27.59,-654,-39.6,4.91,4.91,1208.49,273.09,3574,216.6,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.072,9.878,4.178,116.704,2.104,0.962,3.649,15.6,5.722,80.991,3.031,0.945,3.649,15.6,15.6,111.214,1,0.945,3.187,8.288,7.312,74.074,1.501,0.921,2.746,0,8.288,50,2.224,0.897,3.031,3.031,877.41,245.5,2831,171.6,1.62,1.62,304.13,19.45,-559,-33.9,4.91,4.91,1181.54,264.94,3390,205.4,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.072,9.878,4.178,116.704,2.104,0.962,3.649,15.6,5.722,80.991,3.031,0.945,3.649,15.6,15.6,110.472,1,0.945,3.045,6,9.6,66.176,1.669,0.894,2.741,0,6,50,2.209,0.886,3.031,3.031,877.41,245.5,2752,166.8,1.62,1.62,276.6,12.53,-432,-26.2,4.91,4.91,1154.01,258.03,3183,192.9,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.072,9.878,4.178,116.704,2.104,0.962,3.649,15.6,5.722,80.991,3.031,0.945,3.649,15.6,15.6,108.932,1,0.945,2.92,4,11.6,60.048,1.814,0.863,2.724,0,4,50,2.179,0.86,3.031,3.031,877.41,245.5,2689,162.9,1.62,1.62,252.79,7.48,-300,-18.2,4.91,4.91,1130.2,252.98,2989,181.1,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.072,9.878,4.178,116.704,2.104,0.962,3.649,15.6,5.722,80.991,3.031,0.945,3.649,15.6,15.6,106.767,1,0.945,2.793,2,13.6,54.662,1.953,0.824,2.699,0,2,50,2.135,0.823,3.031,3.031,877.41,245.5,2631,159.5,1.62,1.62,229.88,3.33,-155,-9.4,4.91,4.91,1107.28,248.83,2786,168.8,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,4.072,9.878,4.178,116.704,2.104,0.962,3.649,15.6,5.722,80.991,3.031,0.945,3.649,15.6,15.6,104.17,1,0.945,2.666,0,15.6,50,2.083,0.779,2.666,0,0,50,2.083,0.779,3.031,3.031,877.41,245.5,2578,156.2,1.62,1.62,208.29,0,0,0,4.91,4.91,1085.69,245.5,2578,156.2,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.649,15.6,4.722,81.001,3.031,0.945,3.649,15.6,15.6,110.628,1,0.945,3.331,10.6,5,82.933,1.334,0.937,2.738,0,10.6,50,2.213,0.885,3.031,3.031,877.41,245.5,2919,176.9,1.62,1.62,331.16,27.6,-654,-39.6,4.91,4.91,1208.57,273.1,3573,216.6,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.649,15.6,4.722,81.001,3.031,0.945,3.649,15.6,15.6,111.227,1,0.945,3.187,8.288,7.312,74.078,1.501,0.921,2.747,0,8.288,50,2.225,0.897,3.031,3.031,877.41,245.5,2830,171.5,1.62,1.62,304.2,19.45,-559,-33.9,4.91,4.91,1181.61,264.95,3389,205.4,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.649,15.6,4.722,81.001,3.031,0.945,3.649,15.6,15.6,110.485,1,0.945,3.045,6,9.6,66.178,1.669,0.895,2.741,0,6,50,2.21,0.886,3.031,3.031,877.41,245.5,2751,166.7,1.62,1.62,276.66,12.54,-432,-26.2,4.91,4.91,1154.07,258.03,3183,192.9,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.649,15.6,4.722,81.001,3.031,0.945,3.649,15.6,15.6,108.944,1,0.945,2.92,4,11.6,60.05,1.814,0.863,2.725,0,4,50,2.179,0.861,3.031,3.031,877.41,245.5,2688,162.9,1.62,1.62,252.84,7.48,-300,-18.2,4.91,4.91,1130.25,252.98,2988,181.1,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.649,15.6,4.722,81.001,3.031,0.945,3.649,15.6,15.6,106.778,1,0.945,2.794,2,13.6,54.663,1.953,0.824,2.7,0,2,50,2.136,0.824,3.031,3.031,877.41,245.5,2630,159.4,1.62,1.62,229.92,3.33,-155,-9.4,4.91,4.91,1107.33,248.83,2785,168.8,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.99,10.878,5.178,109.334,2.245,0.954,3.649,15.6,4.722,81.001,3.031,0.945,3.649,15.6,15.6,104.18,1,0.945,2.666,0,15.6,50,2.084,0.779,2.666,0,0,50,2.084,0.779,3.031,3.031,877.41,245.5,2577,156.2,1.62,1.62,208.32,0,0,0,4.91,4.91,1085.73,245.5,2577,156.2,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.909,11.878,6.178,102.706,2.39,0.944,3.646,15.6,3.722,81.214,3.023,0.94,3.646,15.6,15.6,110.549,1,0.94,3.328,10.6,5,82.896,1.334,0.932,2.736,0,10.6,50,2.211,0.88,3.023,3.023,877.41,245.5,2923,177.2,1.624,1.624,330.68,27.55,-652,-39.5,4.91,4.91,1208.09,273.05,3575,216.7,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.909,11.878,6.178,102.706,2.39,0.944,3.646,15.6,3.722,81.214,3.023,0.94,3.646,15.6,15.6,111.147,1,0.94,3.185,8.288,7.312,74.052,1.501,0.916,2.744,0,8.288,50,2.223,0.892,3.023,3.023,877.41,245.5,2834,171.8,1.624,1.624,303.77,19.42,-557,-33.7,4.91,4.91,1181.18,264.91,3391,205.5,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.909,11.878,6.178,102.706,2.39,0.944,3.646,15.6,3.722,81.214,3.023,0.94,3.646,15.6,15.6,110.407,1,0.94,3.043,6,9.6,66.162,1.669,0.89,2.739,0,6,50,2.208,0.882,3.023,3.023,877.41,245.5,2755,167,1.624,1.624,276.3,12.51,-430,-26.1,4.91,4.91,1153.7,258.01,3185,193.1,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.909,11.878,6.178,102.706,2.39,0.944,3.646,15.6,3.722,81.214,3.023,0.94,3.646,15.6,15.6,108.87,1,0.94,2.918,4,11.6,60.04,1.813,0.858,2.723,0,4,50,2.177,0.856,3.023,3.023,877.41,245.5,2692,163.2,1.624,1.624,252.53,7.47,-299,-18.1,4.91,4.91,1129.93,252.97,2991,181.3,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.909,11.878,6.178,102.706,2.39,0.944,3.646,15.6,3.722,81.214,3.023,0.94,3.646,15.6,15.6,106.71,1,0.94,2.792,2,13.6,54.659,1.952,0.82,2.697,0,2,50,2.134,0.819,3.023,3.023,877.41,245.5,2634,159.7,1.624,1.624,229.65,3.33,-154,-9.3,4.91,4.91,1107.05,248.82,2788,169,16.5
0,0,1,5,0,0,245.496,1,1,4.424,5.7,5.7,157.138,1.562,0.97,3.909,11.878,6.178,102.706,2.39,0.944,3.646,15.6,3.722,81.214,3.023,0.94,3.646,15.6,15.6,104.118,1,0.94,2.664,0,15.6,50,2.082,0.775,2.664,0,0,50,2.082,0.775,3.023,3.023,877.41,245.5,2582,156.5,1.624,1.624,208.09,0,0,0,4.91,4.91,1085.5,245.5,2582,156.5,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,4.065,9.878,3.178,117.324,2.092,0.95,3.643,15.6,5.722,81.476,3.013,0.934,3.643,15.6,15.6,110.462,1,0.934,3.325,10.6,5,82.855,1.333,0.926,2.733,0,10.6,50,2.209,0.875,3.013,3.013,831.16,245.5,2928,177.4,1.63,1.63,330.15,27.49,-649,-39.4,4.91,4.91,1161.31,272.99,3577,216.8,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,4.065,9.878,3.178,117.324,2.092,0.95,3.643,15.6,5.722,81.476,3.013,0.934,3.643,15.6,15.6,111.058,1,0.934,3.182,8.288,7.312,74.023,1.5,0.91,2.742,0,8.288,50,2.221,0.887,3.013,3.013,831.16,245.5,2839,172.1,1.63,1.63,303.3,19.38,-555,-33.6,4.91,4.91,1134.46,264.87,3393,205.7,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,4.065,9.878,3.178,117.324,2.092,0.95,3.643,15.6,5.722,81.476,3.013,0.934,3.643,15.6,15.6,110.32,1,0.934,3.04,6,9.6,66.143,1.668,0.884,2.736,0,6,50,2.206,0.876,3.013,3.013,831.16,245.5,2760,167.2,1.63,1.63,275.89,12.49,-429,-26,4.91,4.91,1107.05,257.99,3188,193.2,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,4.065,9.878,3.178,117.324,2.092,0.95,3.643,15.6,5.722,81.476,3.013,0.934,3.643,15.6,15.6,108.788,1,0.934,2.915,4,11.6,60.029,1.812,0.853,2.72,0,4,50,2.176,0.851,3.013,3.013,831.16,245.5,2697,163.4,1.63,1.63,252.17,7.46,-298,-18.1,4.91,4.91,1083.33,252.95,2994,181.5,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,4.065,9.878,3.178,117.324,2.092,0.95,3.643,15.6,5.722,81.476,3.013,0.934,3.643,15.6,15.6,106.634,1,0.934,2.789,2,13.6,54.654,1.951,0.815,2.695,0,2,50,2.133,0.814,3.013,3.013,831.16,245.5,2639,159.9,1.63,1.63,229.34,3.32,-153,-9.3,4.91,4.91,1060.5,248.82,2792,169.2,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,4.065,9.878,3.178,117.324,2.092,0.95,3.643,15.6,5.722,81.476,3.013,0.934,3.643,15.6,15.6,104.049,1,0.934,2.662,0,15.6,50,2.081,0.77,2.662,0,0,50,2.081,0.77,3.013,3.013,831.16,245.5,2586,156.7,1.63,1.63,207.83,0,0,0,4.91,4.91,1038.99,245.5,2586,156.7,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,3.985,10.878,4.178,109.801,2.236,0.946,3.645,15.6,4.722,81.379,3.017,0.937,3.645,15.6,15.6,110.517,1,0.937,3.327,10.6,5,82.88,1.333,0.929,2.735,0,10.6,50,2.21,0.877,3.017,3.017,831.16,245.5,2925,177.3,1.628,1.628,330.49,27.53,-650,-39.4,4.91,4.91,1161.64,273.03,3575,216.7,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,3.985,10.878,4.178,109.801,2.236,0.946,3.645,15.6,4.722,81.379,3.017,0.937,3.645,15.6,15.6,111.114,1,0.937,3.184,8.288,7.312,74.041,1.501,0.913,2.744,0,8.288,50,2.222,0.89,3.017,3.017,831.16,245.5,2836,171.9,1.628,1.628,303.6,19.4,-556,-33.7,4.91,4.91,1134.76,264.9,3392,205.5,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,3.985,10.878,4.178,109.801,2.236,0.946,3.645,15.6,4.722,81.379,3.017,0.937,3.645,15.6,15.6,110.375,1,0.937,3.042,6,9.6,66.155,1.668,0.887,2.738,0,6,50,2.207,0.879,3.017,3.017,831.16,245.5,2757,167.1,1.628,1.628,276.14,12.5,-429,-26,4.91,4.91,1107.3,258,3186,193.1,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,3.985,10.878,4.178,109.801,2.236,0.946,3.645,15.6,4.722,81.379,3.017,0.937,3.645,15.6,15.6,108.84,1,0.937,2.917,4,11.6,60.036,1.813,0.856,2.722,0,4,50,2.177,0.853,3.017,3.017,831.16,245.5,2694,163.3,1.628,1.628,252.39,7.47,-298,-18.1,4.91,4.91,1083.55,252.96,2992,181.3,16.5
0,0,1,5,0,0,245.496,1,1,4.326,6.7,6.7,146.847,1.672,0.954,3.985,10.878,4.178,109.801,2.236,0.946,3.645,15.6,4.722,81.379,3.017,0.937,3.645,15.6,15.6,106.682,1,0.937,2.791,2,13.6,54.657,1.952,0.817,2.697,0,2,50,2.134,0.817,3.017,3.017,831.16,245.5,2636,159.8,1.628,1.628,229.54,3.33,-154,-9.3,4.91,4.91,1060.69,248.82,2790,169.1,16.5
